action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,948110,[],CHEMBL668775,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 100 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1cc(Cl)ccc1N/C(N)=N/C(=N)N,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '26.23', 'le': '0.53', 'lle': '5.38', 'sei': '5.00'}",CHEMBL85364,,CHEMBL85364,6.21,0,http://www.openphacts.org/units/Nanomolar,149445,=,1,1,=,,IC50,nM,,620.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,620.0
,,949369,[],CHEMBL668776,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 30 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CC2N=C(N)N=C(N)C2CC1C,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '31.41', 'le': '0.60', 'lle': '5.38', 'sei': '7.95'}",CHEMBL82825,,CHEMBL82825,6.10,0,http://www.openphacts.org/units/Nanomolar,149449,=,1,1,=,,IC50,nM,,790.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,790.0
,,949370,[],CHEMBL668775,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 100 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CC2N=C(N)N=C(N)C2CC1C,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '29.22', 'le': '0.55', 'lle': '4.96', 'sei': '7.40'}",CHEMBL82825,,CHEMBL82825,5.68,0,http://www.openphacts.org/units/Nanomolar,149449,=,1,1,=,,IC50,nM,,2100.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,2100.0
,,952074,[],CHEMBL668776,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 30 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCC2C(N)=NC(N)=NC2C1,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '27.51', 'le': '0.52', 'lle': '4.48', 'sei': '6.46'}",CHEMBL82985,,CHEMBL82985,4.96,0,http://www.openphacts.org/units/Nanomolar,149443,=,1,1,=,,IC50,nM,,11000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,11000.0
,,952075,[],CHEMBL668775,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 100 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCC2C(N)=NC(N)=NC2C1,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '25.63', 'le': '0.49', 'lle': '4.14', 'sei': '6.02'}",CHEMBL82985,,CHEMBL82985,4.62,0,http://www.openphacts.org/units/Nanomolar,149443,=,1,1,=,,IC50,nM,,24000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,24000.0
,,955860,[],CHEMBL668122,Inhibition of dihydrofolate reductase in Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,,,CHEMBL1122445,J Med Chem,1983,"{'bei': '18.07', 'le': '0.34', 'lle': '7.72', 'sei': '3.63'}",CHEMBL376180,AMINOPTERIN,CHEMBL376180,7.96,0,http://www.openphacts.org/units/Nanomolar,22408,=,1,1,=,,IC50,nM,,11.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,nM,UO_0000065,,11.0
,,957138,[],CHEMBL669249,Inhibitory activity against dihydrofolate reductase (DHFR) enzyme from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Cc2cnc(N)nc2N)cc1,,,CHEMBL1123638,J Med Chem,1987,"{'bei': '27.36', 'le': '0.51', 'lle': '5.06', 'sei': '7.24'}",CHEMBL19023,,CHEMBL19023,6.30,0,http://www.openphacts.org/units/Nanomolar,105639,=,1,1,=,,IC50,nM,,500.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,5E-7
,,957357,[],CHEMBL668776,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 30 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(Sc3ccc(Cl)cc3)cccc2n1,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '21.45', 'le': '0.44', 'lle': '2.89', 'sei': '8.35'}",CHEMBL310759,,CHEMBL310759,6.50,0,http://www.openphacts.org/units/Nanomolar,149441,=,1,1,=,,IC50,nM,,320.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,320.0
,,957358,[],CHEMBL668775,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 100 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(Sc3ccc(Cl)cc3)cccc2n1,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '20.78', 'le': '0.43', 'lle': '2.69', 'sei': '8.09'}",CHEMBL310759,,CHEMBL310759,6.29,0,http://www.openphacts.org/units/Nanomolar,149441,=,1,1,=,,IC50,nM,,510.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,510.0
,,958412,[],CHEMBL669249,Inhibitory activity against dihydrofolate reductase (DHFR) enzyme from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Cc2cnc(N)nc2N)cc1OC,,,CHEMBL1123638,J Med Chem,1987,"{'bei': '28.05', 'le': '0.52', 'lle': '6.05', 'sei': '7.58'}",CHEMBL19633,DIAVERIDINE,CHEMBL19633,7.30,0,http://www.openphacts.org/units/Nanomolar,105634,=,1,1,=,,IC50,nM,,50.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,5E-8
,,958714,[],CHEMBL668776,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 30 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCc1c(O)nc2ccccc2c1O,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '16.65', 'le': '0.31', 'lle': '0.16', 'sei': '8.10'}",CHEMBL80014,,CHEMBL80014,4.32,0,http://www.openphacts.org/units/Nanomolar,149446,=,1,1,=,,IC50,nM,,48000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,48000.0
,,958715,[],CHEMBL668775,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 100 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCc1c(O)nc2ccccc2c1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1136127,Bioorg Med Chem Lett,2003,,CHEMBL80014,,CHEMBL80014,,0,http://www.openphacts.org/units/Nanomolar,149446,=,1,1,=,,IC50,nM,,120000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,120000.0
,,962276,[],CHEMBL668776,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 30 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '26.68', 'le': '0.50', 'lle': '6.48', 'sei': '7.34'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,7.75,0,http://www.openphacts.org/units/Nanomolar,149444,=,1,1,=,,IC50,nM,,18.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,18.0
,,962277,[],CHEMBL668775,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 100 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '25.60', 'le': '0.48', 'lle': '6.17', 'sei': '7.04'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,7.43,0,http://www.openphacts.org/units/Nanomolar,149444,=,1,1,=,,IC50,nM,,37.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,37.0
,,964782,[],CHEMBL669249,Inhibitory activity against dihydrofolate reductase (DHFR) enzyme from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1CC,,,CHEMBL1123638,J Med Chem,1987,"{'bei': '28.13', 'le': '0.52', 'lle': '5.08', 'sei': '10.28'}",CHEMBL57582,,CHEMBL57582,8.00,0,http://www.openphacts.org/units/Nanomolar,105637,=,1,1,=,,IC50,nM,,10.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,1E-8
,,966341,[],CHEMBL668776,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 30 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(CNC(=N)/N=C(/N)S)c(C)cc1CNC(=N)CC(=N)S,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '19.05', 'le': '0.40', 'lle': '5.02', 'sei': '5.20'}",CHEMBL1160541,,CHEMBL1160541,6.96,0,http://www.openphacts.org/units/Nanomolar,149447,=,1,1,=,,IC50,nM,,109.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,109.0
,,966342,[],CHEMBL668775,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 100 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(CNC(=N)/N=C(/N)S)c(C)cc1CNC(=N)CC(=N)S,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '17.84', 'le': '0.37', 'lle': '4.58', 'sei': '4.87'}",CHEMBL1160541,,CHEMBL1160541,6.52,0,http://www.openphacts.org/units/Nanomolar,149447,=,1,1,=,,IC50,nM,,302.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,302.0
,,969913,[],CHEMBL668776,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 30 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(Sc3ccc(Cl)cc3)cccc2n1,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '21.13', 'le': '0.44', 'lle': '2.80', 'sei': '8.22'}",CHEMBL310759,,CHEMBL310759,6.40,0,http://www.openphacts.org/units/Nanomolar,149451,=,1,1,=,,IC50,nM,,400.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,400.0
,,969914,[],CHEMBL668775,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 100 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(Sc3ccc(Cl)cc3)cccc2n1,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '19.82', 'le': '0.41', 'lle': '2.40', 'sei': '7.71'}",CHEMBL310759,,CHEMBL310759,6.00,0,http://www.openphacts.org/units/Nanomolar,149451,=,1,1,=,,IC50,nM,,1000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,1000.0
,,972594,[],CHEMBL668776,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 30 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '23.05', 'le': '0.44', 'lle': '3.26', 'sei': '8.36'}",CHEMBL83547,,CHEMBL83547,6.51,0,http://www.openphacts.org/units/Nanomolar,149440,=,1,1,=,,IC50,nM,,310.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,310.0
,,972595,[],CHEMBL668775,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 100 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '21.55', 'le': '0.42', 'lle': '2.84', 'sei': '7.82'}",CHEMBL83547,,CHEMBL83547,6.09,0,http://www.openphacts.org/units/Nanomolar,149440,=,1,1,=,,IC50,nM,,820.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,820.0
,,973568,[],CHEMBL669249,Inhibitory activity against dihydrofolate reductase (DHFR) enzyme from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1ccc(Cc2cnc(N)nc2N)cc1CC,,,CHEMBL1123638,J Med Chem,1987,"{'bei': '27.48', 'le': '0.51', 'lle': '4.69', 'sei': '9.05'}",CHEMBL293013,,CHEMBL293013,7.05,0,http://www.openphacts.org/units/Nanomolar,105633,=,1,1,=,,IC50,nM,,90.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,9E-8
,,976017,[],CHEMBL668122,Inhibition of dihydrofolate reductase in Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3F)cnc2n1,,,CHEMBL1122445,J Med Chem,1983,"{'bei': '18.11', 'le': '0.34', 'lle': '7.92', 'sei': '3.78'}",CHEMBL18925,,CHEMBL18925,8.30,0,http://www.openphacts.org/units/Nanomolar,22407,=,1,1,=,,IC50,nM,,5.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,nM,UO_0000065,,5.0
,,977471,[],CHEMBL668776,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 30 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)[n+](-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '16.51', 'le': '0.31', 'lle': '3.10', 'sei': '6.07'}",CHEMBL309713,,CHEMBL309713,4.96,0,http://www.openphacts.org/units/Nanomolar,149448,=,1,1,=,,IC50,nM,,11000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,11000.0
,,977472,[],CHEMBL668775,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 100 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)[n+](-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '15.97', 'le': '0.30', 'lle': '2.94', 'sei': '5.87'}",CHEMBL309713,,CHEMBL309713,4.80,0,http://www.openphacts.org/units/Nanomolar,149448,=,1,1,=,,IC50,nM,,16000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,16000.0
,,980988,[],CHEMBL669249,Inhibitory activity against dihydrofolate reductase (DHFR) enzyme from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1123638,J Med Chem,1987,"{'bei': '28.59', 'le': '0.54', 'lle': '7.04', 'sei': '7.87'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,8.30,1,http://www.openphacts.org/units/Nanomolar,105638,=,1,1,=,,IC50,nM,,5.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,5E-9
,,982365,[],CHEMBL669249,Inhibitory activity against dihydrofolate reductase (DHFR) enzyme from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(Cc2cnc(N)nc2N)cc1,,,CHEMBL1123638,J Med Chem,1987,"{'bei': '24.59', 'le': '0.45', 'lle': '3.60', 'sei': '7.66'}",CHEMBL61287,,CHEMBL61287,5.96,0,http://www.openphacts.org/units/Nanomolar,105635,=,1,1,=,,IC50,nM,,1100.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,0.0000011
,,982372,[],CHEMBL669249,Inhibitory activity against dihydrofolate reductase (DHFR) enzyme from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccc(Cc2cnc(N)nc2N)cc1,,,CHEMBL1123638,J Med Chem,1987,"{'bei': '24.96', 'le': '0.46', 'lle': '3.87', 'sei': '8.22'}",CHEMBL59703,,CHEMBL59703,6.40,0,http://www.openphacts.org/units/Nanomolar,105636,=,1,1,=,,IC50,nM,,400.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,4E-7
,,982631,[],CHEMBL668776,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 30 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Oc2cccc3nc(N)nc(N)c23)cc1,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '25.24', 'le': '0.46', 'lle': '3.83', 'sei': '7.72'}",CHEMBL82334,,CHEMBL82334,6.72,0,http://www.openphacts.org/units/Nanomolar,149442,=,1,1,=,,IC50,nM,,190.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,190.0
,,982632,[],CHEMBL668775,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 100 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Oc2cccc3nc(N)nc(N)c23)cc1,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '23.95', 'le': '0.44', 'lle': '3.49', 'sei': '7.33'}",CHEMBL82334,,CHEMBL82334,6.38,0,http://www.openphacts.org/units/Nanomolar,149442,=,1,1,=,,IC50,nM,,420.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,420.0
,,984737,[],CHEMBL669249,Inhibitory activity against dihydrofolate reductase (DHFR) enzyme from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1ccc(Cc2cnc(N)nc2N)cc1C(C)C,,,CHEMBL1123638,J Med Chem,1987,"{'bei': '24.24', 'le': '0.45', 'lle': '3.63', 'sei': '8.42'}",CHEMBL60883,,CHEMBL60883,6.55,0,http://www.openphacts.org/units/Nanomolar,105641,=,1,1,=,,IC50,nM,,280.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,2.8E-7
,,986019,[],CHEMBL669249,Inhibitory activity against dihydrofolate reductase (DHFR) enzyme from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1ccc(Cc2cnc(N)nc2N)cc1,,,CHEMBL1123638,J Med Chem,1987,"{'bei': '27.10', 'le': '0.50', 'lle': '4.40', 'sei': '7.95'}",CHEMBL60029,,CHEMBL60029,6.19,0,http://www.openphacts.org/units/Nanomolar,105640,=,1,1,=,,IC50,nM,,650.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,6.5E-7
,,986255,[],CHEMBL668776,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 30 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(OCc3ccc(C(F)(F)F)cc3)cccc2n1,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '18.49', 'le': '0.35', 'lle': '2.79', 'sei': '7.10'}",CHEMBL84108,,CHEMBL84108,6.18,0,http://www.openphacts.org/units/Nanomolar,149450,=,1,1,=,,IC50,nM,,660.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,660.0
,,986256,[],CHEMBL668775,Inhibition of Escherichia coli Dihydrofolate reductase in presence of 100 uM Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2c(OCc3ccc(C(F)(F)F)cc3)cccc2n1,,,CHEMBL1136127,Bioorg Med Chem Lett,2003,"{'bei': '17.82', 'le': '0.34', 'lle': '2.57', 'sei': '6.85'}",CHEMBL84108,,CHEMBL84108,5.96,0,http://www.openphacts.org/units/Nanomolar,149450,=,1,1,=,,IC50,nM,,1100.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,1100.0
,,1110198,[],CHEMBL668123,Inhibitory activity against Dihydrofolate reductase enzyme purified from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2c(C)nc(N)nc2N)cc(OC)c1OC,,,CHEMBL1121421,J Med Chem,1980,"{'bei': '23.00', 'le': '0.43', 'lle': '5.43', 'sei': '6.63'}",CHEMBL325533,,CHEMBL325533,7.00,1,http://www.openphacts.org/units/Nanomolar,239696,=,1,1,=,,IC50,nM,,100.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,1E-7
,,1110789,[],CHEMBL667191,Inhibitory activity against recombinant ec dihydrofolate reductase(in 50 uM dihydrofolic acid),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OC)c(CN(C)c2cnc3nc(N)nc(N)c3c2)c1,,,CHEMBL1129539,J Med Chem,1996,"{'bei': '20.14', 'le': '0.37', 'lle': '5.01', 'sei': '6.10'}",CHEMBL32113,,CHEMBL32113,6.85,0,http://www.openphacts.org/units/Nanomolar,50878,=,1,1,=,,IC50,nM,,140.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,140.0
,,1116518,[],CHEMBL666735,Inhibition of Escherichia coli dihydrofolate reductase (DHFR) enzyme by trimethoprim (TMP),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2,,,CHEMBL1136461,Bioorg Med Chem Lett,2003,"{'bei': '23.01', 'le': '0.43', 'lle': '5.72', 'sei': '7.73'}",CHEMBL134561,ICLAPRIM,CHEMBL134561,8.15,0,http://www.openphacts.org/units/Nanomolar,257806,=,1,1,=,,IC50,nM,,7.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.007
,Not Determined,1116741,[],CHEMBL667193,Inhibitory activity against recombinant ec dihydrofolate reductase(in 50 uM dihydrofolic acid); ND=Not determined,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1ccccc1)c1cnc2nc(N)nc(N)c2c1,,,CHEMBL1129539,J Med Chem,1996,,CHEMBL33038,,CHEMBL33038,,0,http://www.openphacts.org/units/Nanomolar,50868,,1,0,,,IC50,nM,,,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,
,,1117973,[],CHEMBL667191,Inhibitory activity against recombinant ec dihydrofolate reductase(in 50 uM dihydrofolic acid),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OC)c(CNc2cnc3nc(N)nc(N)c3c2)c1,,,CHEMBL1129539,J Med Chem,1996,"{'bei': '21.10', 'le': '0.39', 'lle': '5.07', 'sei': '5.68'}",CHEMBL32708,,CHEMBL32708,6.89,0,http://www.openphacts.org/units/Nanomolar,50879,=,1,1,=,,IC50,nM,,130.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,130.0
,,1122618,[],CHEMBL667191,Inhibitory activity against recombinant ec dihydrofolate reductase(in 50 uM dihydrofolic acid),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc(NCc3ccc(C(=O)NC(=O)[C@H](N)CCC(=O)O)cc3)cnc2n1,,,CHEMBL1129539,J Med Chem,1996,"{'bei': '17.99', 'le': '0.34', 'lle': '7.64', 'sei': '3.72'}",CHEMBL33045,,CHEMBL33045,7.89,0,http://www.openphacts.org/units/Nanomolar,50871,=,1,1,=,,IC50,nM,,13.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,13.0
,,1123344,[],CHEMBL668123,Inhibitory activity against Dihydrofolate reductase enzyme purified from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2c[n+](C)c(N)nc2N)cc(OC)c1OC.[I-],,,CHEMBL1121421,J Med Chem,1980,"{'bei': '17.99', 'le': '0.34', 'lle': '4.80', 'sei': '5.69'}",CHEMBL340759,,CHEMBL1184243,5.50,0,http://www.openphacts.org/units/Nanomolar,239697,=,1,1,=,,IC50,nM,,3200.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,0.0000032
,,1123353,[],CHEMBL668123,Inhibitory activity against Dihydrofolate reductase enzyme purified from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1121421,J Med Chem,1980,"{'bei': '28.59', 'le': '0.54', 'lle': '7.04', 'sei': '7.87'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,8.30,1,http://www.openphacts.org/units/Nanomolar,239698,=,1,1,=,,IC50,nM,,5.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,5E-9
,,1123849,[],CHEMBL667191,Inhibitory activity against recombinant ec dihydrofolate reductase(in 50 uM dihydrofolic acid),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(CNc2cnc3nc(N)nc(N)c3c2)cc(OC)c1,,,CHEMBL1129539,J Med Chem,1996,"{'bei': '17.94', 'le': '0.33', 'lle': '4.03', 'sei': '4.83'}",CHEMBL32266,,CHEMBL32266,5.85,0,http://www.openphacts.org/units/Nanomolar,50881,=,1,1,=,,IC50,nM,,1400.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,1400.0
,,1126168,[],CHEMBL666734,Inhibition of Escherichia coli dihydrofolate reductase (DHFR) enzyme by Iclaprim,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1136461,Bioorg Med Chem Lett,2003,"{'bei': '28.09', 'le': '0.53', 'lle': '6.89', 'sei': '7.73'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,8.15,0,http://www.openphacts.org/units/Nanomolar,257810,=,1,1,=,,IC50,nM,,7.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.007
